model,training,eval_lang,step,pred_langs
tur_guj,"['tur_Latn', 'guj_Gujr']",guj_Gujr,Step1,{'guj_Gujr': 0.99}
tur_guj,"['tur_Latn', 'guj_Gujr']",guj_Gujr,Step50+sbeam8,{'guj_Gujr': 0.99}
tur_guj,"['tur_Latn', 'guj_Gujr']",sin_Sinh,Labels,{'eng_Latn': 0.19}
tur_guj,"['tur_Latn', 'guj_Gujr']",sin_Sinh,Base,{'guj_Gujr': 0.98}
tur_guj,"['tur_Latn', 'guj_Gujr']",sin_Sinh,Step1,{'guj_Gujr': 0.99}
tur_guj,"['tur_Latn', 'guj_Gujr']",sin_Sinh,Step50+sbeam8,{'guj_Gujr': 0.99}
tur_guj,"['tur_Latn', 'guj_Gujr']",pan_Guru,Labels,{'pan_Guru': 1.0}
tur_guj,"['tur_Latn', 'guj_Gujr']",pan_Guru,Base,{'guj_Gujr': 0.99}
tur_guj,"['tur_Latn', 'guj_Gujr']",pan_Guru,Step1,{'guj_Gujr': 1.0}
tur_guj,"['tur_Latn', 'guj_Gujr']",pan_Guru,Step50+sbeam8,{'guj_Gujr': 0.99}
tur_guj,"['tur_Latn', 'guj_Gujr']",tur_Latn,Labels,{'tur_Latn': 0.99}
tur_guj,"['tur_Latn', 'guj_Gujr']",tur_Latn,Base,{'tur_Latn': 0.99}
tur_guj,"['tur_Latn', 'guj_Gujr']",tur_Latn,Step1,{'tur_Latn': 0.99}
tur_guj,"['tur_Latn', 'guj_Gujr']",tur_Latn,Step50+sbeam8,{'tur_Latn': 0.99}
tur_guj,"['tur_Latn', 'guj_Gujr']",kaz_Cyrl,Labels,{'kaz_Cyrl': 0.99}
tur_guj,"['tur_Latn', 'guj_Gujr']",kaz_Cyrl,Base,"{'tur_Latn': 0.91, 'guj_Gujr': 0.07}"
tur_guj,"['tur_Latn', 'guj_Gujr']",kaz_Cyrl,Step1,"{'tur_Latn': 0.74, 'guj_Gujr': 0.23}"
tur_guj,"['tur_Latn', 'guj_Gujr']",kaz_Cyrl,Step50+sbeam8,"{'tur_Latn': 0.72, 'guj_Gujr': 0.26}"
tur_guj,"['tur_Latn', 'guj_Gujr']",cmn_Hani,Labels,{'cmn_Hani': 1.0}
tur_guj,"['tur_Latn', 'guj_Gujr']",cmn_Hani,Base,"{'cmn_Hani': 0.24, 'tur_Latn': 0.34, 'guj_Gujr': 0.26, 'eng_Latn': 0.08}"
tur_guj,"['tur_Latn', 'guj_Gujr']",cmn_Hani,Step1,"{'tur_Latn': 0.35, 'eng_Latn': 0.12, 'guj_Gujr': 0.39}"
tur_guj,"['tur_Latn', 'guj_Gujr']",cmn_Hani,Step50+sbeam8,"{'tur_Latn': 0.32, 'eng_Latn': 0.14, 'guj_Gujr': 0.44}"
tur_guj,"['tur_Latn', 'guj_Gujr']",jpn_Jpan,Labels,{'jpn_Jpan': 0.99}
tur_guj,"['tur_Latn', 'guj_Gujr']",jpn_Jpan,Base,"{'tur_Latn': 0.85, 'guj_Gujr': 0.07}"
tur_guj,"['tur_Latn', 'guj_Gujr']",jpn_Jpan,Step1,"{'tur_Latn': 0.78, 'guj_Gujr': 0.13}"
tur_guj,"['tur_Latn', 'guj_Gujr']",jpn_Jpan,Step50+sbeam8,"{'tur_Latn': 0.73, 'guj_Gujr': 0.16, 'eng_Latn': 0.06}"
tur_guj,"['tur_Latn', 'guj_Gujr']",kor_Hang,Labels,{'kor_Hang': 0.99}
tur_guj,"['tur_Latn', 'guj_Gujr']",kor_Hang,Base,{'tur_Latn': 0.94}
tur_guj,"['tur_Latn', 'guj_Gujr']",kor_Hang,Step1,{'tur_Latn': 0.93}
tur_guj,"['tur_Latn', 'guj_Gujr']",kor_Hang,Step50+sbeam8,{'tur_Latn': 0.89}
tur_guj,"['tur_Latn', 'guj_Gujr']",mon_Cyrl,Labels,{'mon_Cyrl': 0.99}
tur_guj,"['tur_Latn', 'guj_Gujr']",mon_Cyrl,Base,"{'guj_Gujr': 0.55, 'tur_Latn': 0.39}"
tur_guj,"['tur_Latn', 'guj_Gujr']",mon_Cyrl,Step1,"{'guj_Gujr': 0.8, 'tur_Latn': 0.12}"
tur_guj,"['tur_Latn', 'guj_Gujr']",mon_Cyrl,Step50+sbeam8,"{'guj_Gujr': 0.82, 'tur_Latn': 0.09}"
tur_guj,"['tur_Latn', 'guj_Gujr']",hun_Latn,Labels,{'hun_Latn': 1.0}
tur_guj,"['tur_Latn', 'guj_Gujr']",hun_Latn,Base,{'tur_Latn': 0.83}
tur_guj,"['tur_Latn', 'guj_Gujr']",hun_Latn,Step1,"{'tur_Latn': 0.48, 'hun_Latn': 0.38}"
tur_guj,"['tur_Latn', 'guj_Gujr']",hun_Latn,Step50+sbeam8,"{'tur_Latn': 0.57, 'hun_Latn': 0.3}"
tur_guj,"['tur_Latn', 'guj_Gujr']",mhr_Cyrl,Labels,"{'kaz_Cyrl': 0.61, 'mon_Cyrl': 0.26}"
tur_guj,"['tur_Latn', 'guj_Gujr']",mhr_Cyrl,Base,{'tur_Latn': 0.96}
tur_guj,"['tur_Latn', 'guj_Gujr']",mhr_Cyrl,Step1,{'tur_Latn': 0.94}
tur_guj,"['tur_Latn', 'guj_Gujr']",mhr_Cyrl,Step50+sbeam8,{'tur_Latn': 0.93}
tur_guj,"['tur_Latn', 'guj_Gujr']",fin_Latn,Labels,{'fin_Latn': 0.99}
tur_guj,"['tur_Latn', 'guj_Gujr']",fin_Latn,Base,{'tur_Latn': 0.91}
tur_guj,"['tur_Latn', 'guj_Gujr']",fin_Latn,Step1,"{'tur_Latn': 0.78, 'fin_Latn': 0.17}"
tur_guj,"['tur_Latn', 'guj_Gujr']",fin_Latn,Step50+sbeam8,"{'tur_Latn': 0.84, 'fin_Latn': 0.11}"
tur_hin,"['tur_Latn', 'hin_Deva']",deu_Latn,Labels,{'deu_Latn': 1.0}
tur_hin,"['tur_Latn', 'hin_Deva']",deu_Latn,Base,{'deu_Latn': 0.99}
tur_hin,"['tur_Latn', 'hin_Deva']",deu_Latn,Step1,{'deu_Latn': 0.98}
tur_hin,"['tur_Latn', 'hin_Deva']",deu_Latn,Step50+sbeam8,{'deu_Latn': 0.94}
tur_hin,"['tur_Latn', 'hin_Deva']",ydd_Hebr,Labels,{'heb_Hebr': 0.99}
tur_hin,"['tur_Latn', 'hin_Deva']",ydd_Hebr,Base,"{'hin_Deva': 0.57, 'eng_Latn': 0.08, 'tur_Latn': 0.19}"
tur_hin,"['tur_Latn', 'hin_Deva']",ydd_Hebr,Step1,"{'hin_Deva': 0.74, 'eng_Latn': 0.09, 'tur_Latn': 0.08}"
tur_hin,"['tur_Latn', 'hin_Deva']",ydd_Hebr,Step50+sbeam8,"{'hin_Deva': 0.7, 'eng_Latn': 0.12, 'tur_Latn': 0.07}"
tur_hin,"['tur_Latn', 'hin_Deva']",heb_Hebr,Labels,{'heb_Hebr': 1.0}
tur_hin,"['tur_Latn', 'hin_Deva']",heb_Hebr,Base,"{'tur_Latn': 0.63, 'hin_Deva': 0.23}"
tur_hin,"['tur_Latn', 'hin_Deva']",heb_Hebr,Step1,"{'tur_Latn': 0.43, 'hin_Deva': 0.44, 'eng_Latn': 0.07}"
tur_hin,"['tur_Latn', 'hin_Deva']",heb_Hebr,Step50+sbeam8,"{'tur_Latn': 0.37, 'hin_Deva': 0.52, 'eng_Latn': 0.08}"
tur_hin,"['tur_Latn', 'hin_Deva']",arb_Arab,Labels,{'arb_Arab': 1.0}
tur_hin,"['tur_Latn', 'hin_Deva']",arb_Arab,Base,"{'eng_Latn': 0.72, 'tur_Latn': 0.08, 'hin_Deva': 0.08}"
tur_hin,"['tur_Latn', 'hin_Deva']",arb_Arab,Step1,"{'tur_Latn': 0.17, 'eng_Latn': 0.62, 'hin_Deva': 0.13}"
tur_hin,"['tur_Latn', 'hin_Deva']",arb_Arab,Step50+sbeam8,"{'tur_Latn': 0.22, 'eng_Latn': 0.56, 'hin_Deva': 0.14}"
tur_hin,"['tur_Latn', 'hin_Deva']",amh_Ethi,Labels,"{'amh_Ethi': 0.81, 'eng_Latn': 0.14}"
tur_hin,"['tur_Latn', 'hin_Deva']",amh_Ethi,Base,"{'eng_Latn': 0.16, 'tur_Latn': 0.3, 'hin_Deva': 0.4}"
tur_hin,"['tur_Latn', 'hin_Deva']",amh_Ethi,Step1,"{'hin_Deva': 0.52, 'eng_Latn': 0.13, 'tur_Latn': 0.25}"
tur_hin,"['tur_Latn', 'hin_Deva']",amh_Ethi,Step50+sbeam8,"{'hin_Deva': 0.52, 'tur_Latn': 0.25, 'eng_Latn': 0.14}"
tur_hin,"['tur_Latn', 'hin_Deva']",mlt_Latn,Labels,"{'eng_Latn': 0.13, 'deu_Latn': 0.19, 'mlt_Latn': 0.24, 'fin_Latn': 0.11}"
tur_hin,"['tur_Latn', 'hin_Deva']",mlt_Latn,Base,"{'eng_Latn': 0.2, 'tur_Latn': 0.55}"
tur_hin,"['tur_Latn', 'hin_Deva']",mlt_Latn,Step1,"{'tur_Latn': 0.6, 'eng_Latn': 0.19}"
tur_hin,"['tur_Latn', 'hin_Deva']",mlt_Latn,Step50+sbeam8,"{'tur_Latn': 0.56, 'eng_Latn': 0.2}"
tur_hin,"['tur_Latn', 'hin_Deva']",hin_Deva,Labels,"{'hin_Deva': 0.72, 'eng_Latn': 0.24}"
tur_hin,"['tur_Latn', 'hin_Deva']",hin_Deva,Base,"{'hin_Deva': 0.72, 'eng_Latn': 0.24}"
tur_hin,"['tur_Latn', 'hin_Deva']",hin_Deva,Step1,"{'hin_Deva': 0.74, 'eng_Latn': 0.23}"
tur_hin,"['tur_Latn', 'hin_Deva']",hin_Deva,Step50+sbeam8,"{'hin_Deva': 0.73, 'eng_Latn': 0.24}"
tur_hin,"['tur_Latn', 'hin_Deva']",urd_Arab,Labels,{'urd_Arab': 0.98}
tur_hin,"['tur_Latn', 'hin_Deva']",urd_Arab,Base,"{'hin_Deva': 0.88, 'eng_Latn': 0.08}"
tur_hin,"['tur_Latn', 'hin_Deva']",urd_Arab,Step1,"{'hin_Deva': 0.89, 'eng_Latn': 0.06}"
tur_hin,"['tur_Latn', 'hin_Deva']",urd_Arab,Step50+sbeam8,"{'hin_Deva': 0.9, 'eng_Latn': 0.06}"
tur_hin,"['tur_Latn', 'hin_Deva']",guj_Gujr,Labels,{'guj_Gujr': 0.99}
tur_hin,"['tur_Latn', 'hin_Deva']",guj_Gujr,Base,{'hin_Deva': 0.96}
tur_hin,"['tur_Latn', 'hin_Deva']",guj_Gujr,Step1,{'hin_Deva': 0.96}
tur_hin,"['tur_Latn', 'hin_Deva']",sin_Sinh,Labels,{'eng_Latn': 0.19}
tur_hin,"['tur_Latn', 'hin_Deva']",sin_Sinh,Base,"{'hin_Deva': 0.91, 'eng_Latn': 0.07}"
tur_hin,"['tur_Latn', 'hin_Deva']",sin_Sinh,Step1,"{'hin_Deva': 0.9, 'eng_Latn': 0.06}"
tur_hin,"['tur_Latn', 'hin_Deva']",sin_Sinh,Step50+sbeam8,{'hin_Deva': 0.91}
tur_hin,"['tur_Latn', 'hin_Deva']",pan_Guru,Labels,{'pan_Guru': 1.0}
tur_hin,"['tur_Latn', 'hin_Deva']",pan_Guru,Base,{'hin_Deva': 0.98}
tur_hin,"['tur_Latn', 'hin_Deva']",pan_Guru,Step1,{'hin_Deva': 0.98}
tur_hin,"['tur_Latn', 'hin_Deva']",pan_Guru,Step50+sbeam8,{'hin_Deva': 0.98}
tur_hin,"['tur_Latn', 'hin_Deva']",tur_Latn,Labels,{'tur_Latn': 0.99}
tur_hin,"['tur_Latn', 'hin_Deva']",tur_Latn,Base,{'tur_Latn': 0.99}
tur_hin,"['tur_Latn', 'hin_Deva']",tur_Latn,Step1,{'tur_Latn': 0.99}
tur_hin,"['tur_Latn', 'hin_Deva']",tur_Latn,Step50+sbeam8,{'tur_Latn': 0.99}
tur_hin,"['tur_Latn', 'hin_Deva']",kaz_Cyrl,Labels,{'kaz_Cyrl': 0.99}
tur_hin,"['tur_Latn', 'hin_Deva']",kaz_Cyrl,Base,{'tur_Latn': 0.88}
tur_hin,"['tur_Latn', 'hin_Deva']",kaz_Cyrl,Step1,"{'tur_Latn': 0.9, 'hin_Deva': 0.06}"
tur_hin,"['tur_Latn', 'hin_Deva']",kaz_Cyrl,Step50+sbeam8,"{'tur_Latn': 0.9, 'hin_Deva': 0.06}"
tur_hin,"['tur_Latn', 'hin_Deva']",cmn_Hani,Labels,{'cmn_Hani': 1.0}
tur_hin,"['tur_Latn', 'hin_Deva']",cmn_Hani,Base,{'cmn_Hani': 0.93}
tur_hin,"['tur_Latn', 'hin_Deva']",cmn_Hani,Step1,"{'hin_Deva': 0.46, 'cmn_Hani': 0.41}"
tur_hin,"['tur_Latn', 'hin_Deva']",cmn_Hani,Step50+sbeam8,"{'hin_Deva': 0.7, 'cmn_Hani': 0.15, 'eng_Latn': 0.06}"
tur_hin,"['tur_Latn', 'hin_Deva']",jpn_Jpan,Labels,{'jpn_Jpan': 0.99}
tur_hin,"['tur_Latn', 'hin_Deva']",jpn_Jpan,Base,"{'tur_Latn': 0.43, 'hin_Deva': 0.3, 'eng_Latn': 0.1, 'cmn_Hani': 0.07}"
tur_hin,"['tur_Latn', 'hin_Deva']",jpn_Jpan,Step1,"{'tur_Latn': 0.27, 'hin_Deva': 0.6, 'eng_Latn': 0.08}"
tur_hin,"['tur_Latn', 'hin_Deva']",jpn_Jpan,Step50+sbeam8,"{'hin_Deva': 0.67, 'tur_Latn': 0.17, 'eng_Latn': 0.1}"
tur_hin,"['tur_Latn', 'hin_Deva']",kor_Hang,Labels,{'kor_Hang': 0.99}
tur_hin,"['tur_Latn', 'hin_Deva']",kor_Hang,Base,"{'eng_Latn': 0.07, 'tur_Latn': 0.68, 'hin_Deva': 0.18}"
tur_hin,"['tur_Latn', 'hin_Deva']",kor_Hang,Step1,"{'eng_Latn': 0.07, 'tur_Latn': 0.67, 'hin_Deva': 0.21}"
tur_hin,"['tur_Latn', 'hin_Deva']",kor_Hang,Step50+sbeam8,"{'eng_Latn': 0.08, 'hin_Deva': 0.21, 'tur_Latn': 0.66}"
tur_hin,"['tur_Latn', 'hin_Deva']",mon_Cyrl,Labels,{'mon_Cyrl': 0.99}
tur_hin,"['tur_Latn', 'hin_Deva']",mon_Cyrl,Base,"{'hin_Deva': 0.21, 'tur_Latn': 0.69}"
tur_hin,"['tur_Latn', 'hin_Deva']",mon_Cyrl,Step1,"{'tur_Latn': 0.61, 'eng_Latn': 0.06, 'hin_Deva': 0.28}"
tur_hin,"['tur_Latn', 'hin_Deva']",mon_Cyrl,Step50+sbeam8,"{'tur_Latn': 0.57, 'eng_Latn': 0.06, 'hin_Deva': 0.28}"
tur_hin,"['tur_Latn', 'hin_Deva']",hun_Latn,Labels,{'hun_Latn': 1.0}
tur_hin,"['tur_Latn', 'hin_Deva']",hun_Latn,Base,"{'tur_Latn': 0.54, 'hun_Latn': 0.27}"
tur_hin,"['tur_Latn', 'hin_Deva']",hun_Latn,Step1,"{'tur_Latn': 0.73, 'hun_Latn': 0.16}"
tur_hin,"['tur_Latn', 'hin_Deva']",hun_Latn,Step50+sbeam8,"{'tur_Latn': 0.75, 'hun_Latn': 0.14}"
tur_hin,"['tur_Latn', 'hin_Deva']",mhr_Cyrl,Labels,"{'kaz_Cyrl': 0.61, 'mon_Cyrl': 0.26}"
tur_hin,"['tur_Latn', 'hin_Deva']",mhr_Cyrl,Base,"{'tur_Latn': 0.79, 'kaz_Cyrl': 0.07, 'mon_Cyrl': 0.09}"
tur_hin,"['tur_Latn', 'hin_Deva']",mhr_Cyrl,Step1,{'tur_Latn': 0.88}
tur_hin,"['tur_Latn', 'hin_Deva']",mhr_Cyrl,Step50+sbeam8,{'tur_Latn': 0.88}
tur_hin,"['tur_Latn', 'hin_Deva']",fin_Latn,Labels,{'fin_Latn': 0.99}
tur_hin,"['tur_Latn', 'hin_Deva']",fin_Latn,Base,"{'fin_Latn': 0.64, 'tur_Latn': 0.25}"
tur_hin,"['tur_Latn', 'hin_Deva']",fin_Latn,Step1,"{'tur_Latn': 0.66, 'fin_Latn': 0.26}"
tur_hin,"['tur_Latn', 'hin_Deva']",fin_Latn,Step50+sbeam8,"{'tur_Latn': 0.77, 'fin_Latn': 0.17}"
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",deu_Latn,Labels,{'deu_Latn': 1.0}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",deu_Latn,Base,"{'eng_Latn': 0.1, 'deu_Latn': 0.87}"
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",deu_Latn,Step50+sbeam8,{}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",ydd_Hebr,Labels,{'heb_Hebr': 0.99}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",ydd_Hebr,Base,{'kaz_Cyrl': 0.94}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",ydd_Hebr,Step1,{}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",ydd_Hebr,Step50+sbeam8,{}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",heb_Hebr,Labels,{'heb_Hebr': 1.0}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",heb_Hebr,Base,"{'urd_Arab': 0.47, 'eng_Latn': 0.11, 'kaz_Cyrl': 0.18, 'arb_Arab': 0.08}"
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",heb_Hebr,Step1,{}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",heb_Hebr,Step50+sbeam8,{}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",arb_Arab,Labels,{'arb_Arab': 1.0}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",arb_Arab,Base,{'arb_Arab': 0.95}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",arb_Arab,Step1,{}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",arb_Arab,Step50+sbeam8,{}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",amh_Ethi,Labels,"{'amh_Ethi': 0.81, 'eng_Latn': 0.14}"
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",amh_Ethi,Base,{'kaz_Cyrl': 0.9}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",amh_Ethi,Step1,{}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",amh_Ethi,Step50+sbeam8,{}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",mlt_Latn,Labels,"{'eng_Latn': 0.13, 'deu_Latn': 0.19, 'mlt_Latn': 0.24, 'fin_Latn': 0.11}"
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",mlt_Latn,Base,"{'eng_Latn': 0.28, 'kaz_Cyrl': 0.49}"
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",mlt_Latn,Step1,{}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",mlt_Latn,Step50+sbeam8,{}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",hin_Deva,Labels,"{'hin_Deva': 0.72, 'eng_Latn': 0.24}"
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",hin_Deva,Base,"{'urd_Arab': 0.73, 'eng_Latn': 0.25}"
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",hin_Deva,Step1,{}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",hin_Deva,Step50+sbeam8,{}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",urd_Arab,Labels,{'urd_Arab': 0.98}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",urd_Arab,Base,{'urd_Arab': 0.98}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",urd_Arab,Step1,{}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",urd_Arab,Step50+sbeam8,{}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",guj_Gujr,Labels,{'guj_Gujr': 0.99}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",guj_Gujr,Base,"{'kaz_Cyrl': 0.48, 'urd_Arab': 0.47}"
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",guj_Gujr,Step1,{}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",guj_Gujr,Step50+sbeam8,{}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",sin_Sinh,Labels,{'eng_Latn': 0.19}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",sin_Sinh,Base,"{'urd_Arab': 0.71, 'eng_Latn': 0.06, 'kaz_Cyrl': 0.2}"
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",sin_Sinh,Step1,{}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",sin_Sinh,Step50+sbeam8,{}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",pan_Guru,Labels,{'pan_Guru': 1.0}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",pan_Guru,Base,{'urd_Arab': 0.97}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",pan_Guru,Step1,{}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",pan_Guru,Step50+sbeam8,{}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",tur_Latn,Labels,{'tur_Latn': 0.99}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",tur_Latn,Base,"{'eng_Latn': 0.15, 'tur_Latn': 0.56, 'kaz_Cyrl': 0.1}"
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",tur_Latn,Step1,{}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",tur_Latn,Step50+sbeam8,{}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",kaz_Cyrl,Labels,{'kaz_Cyrl': 0.99}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",kaz_Cyrl,Base,{'kaz_Cyrl': 0.99}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",kaz_Cyrl,Step1,{}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",kaz_Cyrl,Step50+sbeam8,{}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",cmn_Hani,Labels,{'cmn_Hani': 1.0}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",cmn_Hani,Base,"{'kaz_Cyrl': 0.25, 'eng_Latn': 0.23, 'urd_Arab': 0.33}"
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",cmn_Hani,Step1,{}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",cmn_Hani,Step50+sbeam8,{}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",jpn_Jpan,Labels,{'jpn_Jpan': 0.99}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",jpn_Jpan,Base,"{'urd_Arab': 0.49, 'kaz_Cyrl': 0.2, 'eng_Latn': 0.19}"
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",jpn_Jpan,Step1,{}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",jpn_Jpan,Step50+sbeam8,{}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",kor_Hang,Labels,{'kor_Hang': 0.99}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",kor_Hang,Base,"{'eng_Latn': 0.22, 'kaz_Cyrl': 0.18, 'urd_Arab': 0.5}"
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",kor_Hang,Step1,{}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",kor_Hang,Step50+sbeam8,{}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",mon_Cyrl,Labels,{'mon_Cyrl': 0.99}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",mon_Cyrl,Base,{'kaz_Cyrl': 0.97}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",mon_Cyrl,Step1,{}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",mon_Cyrl,Step50+sbeam8,{}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",hun_Latn,Labels,{'hun_Latn': 1.0}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",hun_Latn,Base,"{'kaz_Cyrl': 0.4, 'eng_Latn': 0.16}"
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",hun_Latn,Step1,{}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",hun_Latn,Step50+sbeam8,{}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",mhr_Cyrl,Labels,"{'kaz_Cyrl': 0.61, 'mon_Cyrl': 0.26}"
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",mhr_Cyrl,Base,{'kaz_Cyrl': 0.91}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",mhr_Cyrl,Step1,{}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",mhr_Cyrl,Step50+sbeam8,{}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",fin_Latn,Labels,{'fin_Latn': 0.99}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",fin_Latn,Base,"{'eng_Latn': 0.44, 'kaz_Cyrl': 0.19}"
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",fin_Latn,Step1,{}
kaz_urd,"['kaz_Cyrl', 'urd_Arab']",fin_Latn,Step50+sbeam8,{}
kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",deu_Latn,Labels,{'deu_Latn': 1.0}
kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",deu_Latn,Base,"{'deu_Latn': 0.85, 'eng_Latn': 0.09}"
kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",deu_Latn,Step1,"{'eng_Latn': 0.13, 'guj_Gujr': 0.08, 'deu_Latn': 0.71}"
kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",deu_Latn,Step50+sbeam8,"{'eng_Latn': 0.15, 'deu_Latn': 0.53, 'guj_Gujr': 0.24}"
kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",ydd_Hebr,Labels,{'heb_Hebr': 0.99}
kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",ydd_Hebr,Base,"{'guj_Gujr': 0.19, 'kaz_Cyrl': 0.75}"
kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",ydd_Hebr,Step1,"{'guj_Gujr': 0.36, 'kaz_Cyrl': 0.58}"
kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",ydd_Hebr,Step50+sbeam8,"{'guj_Gujr': 0.48, 'kaz_Cyrl': 0.48}"
kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",heb_Hebr,Labels,{'heb_Hebr': 1.0}
kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",heb_Hebr,Base,"{'kaz_Cyrl': 0.21, 'guj_Gujr': 0.32, 'eng_Latn': 0.17, 'deu_Latn': 0.11}"
kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",heb_Hebr,Step1,"{'guj_Gujr': 0.53, 'eng_Latn': 0.13, 'kaz_Cyrl': 0.2}"
kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",heb_Hebr,Step50+sbeam8,"{'guj_Gujr': 0.6, 'eng_Latn': 0.08, 'kaz_Cyrl': 0.2}"
kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",arb_Arab,Labels,{'arb_Arab': 1.0}
kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",arb_Arab,Base,"{'eng_Latn': 0.71, 'guj_Gujr': 0.18}"
kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",arb_Arab,Step1,"{'eng_Latn': 0.59, 'guj_Gujr': 0.35}"
kaz_guj,"['kaz_Cyrl', 'guj_Gujr']",arb_Arab,Step50+sbeam8,"{'eng_Latn': 0.57, 'guj_Gujr': 0.39}"
